student_id,student_name,class,section,month,fee_due,fee_paid,days_delayed,default_prob,predicted_delay_days,risk_score
9c4c9448,Eshani Bhasin,8,E,2022-03,7015,7015,6,8.2272636e-05,5.0067573,0.8
9c4c9448,Indrajit Bansal,8,E,2022-04,6741,6741,7,8.2272636e-05,6.1237264,1.0
9c4c9448,Stuvan Sheth,8,E,2022-05,14299,14299,21,8.2272636e-05,11.475848,1.9
9c4c9448,Shray Basu,8,E,2022-06,14753,14753,9,8.2272636e-05,12.563714,2.0
9c4c9448,Shalv Dada,8,E,2022-07,10472,6072,42,0.99991775,44.750744,78.0
9c4c9448,Tara Goswami,8,E,2022-08,12980,12980,5,8.2272636e-05,12.056166,1.9
9c4c9448,Azad Bath,8,E,2022-09,7354,7354,8,8.2272636e-05,12.049027,1.9
9c4c9448,Ahana  Chakraborty,8,E,2022-10,12043,12043,23,8.2272636e-05,11.057344,1.8
9c4c9448,Ira Raman,8,E,2022-11,7546,7546,11,8.2272636e-05,11.351176,1.8
9c4c9448,Shaan Venkatesh,8,E,2022-12,4496,4496,11,8.2272636e-05,11.570275,1.9
9c4c9448,Indrajit Chander,8,E,2023-01,6113,6113,0,8.2272636e-05,7.028172,1.1
9c4c9448,Advik Mander,8,E,2023-02,4043,4043,7,8.2272636e-05,6.0949006,0.9
9c4c9448,Prerak Chadha,8,E,2023-03,5171,5171,4,8.2272636e-05,3.3239949,0.5
9c4c9448,Anaya Magar,8,E,2023-04,11561,7355,109,0.99991775,70.41827,82.4
9c4c9448,Advika Sidhu,8,E,2023-05,6403,6403,5,8.2272636e-05,13.545402,2.2
9c4c9448,Trisha Chaudhari,8,E,2023-06,6728,4102,32,0.99991775,67.440674,81.9
9c4c9448,Rasha Walia,8,E,2023-07,12523,12523,16,8.2272636e-05,12.037189,1.9
9c4c9448,Ranbir Sridhar,8,E,2023-08,10819,10819,6,8.2272636e-05,12.037189,1.9
9c4c9448,Azad Gill,8,E,2023-09,10606,10606,11,8.2272636e-05,10.524969,1.7
9c4c9448,Damini Banik,8,E,2023-10,4610,4610,27,8.2272636e-05,11.336464,1.8
9c4c9448,Suhana Dubey,8,E,2023-11,11797,10578,32,0.99991775,45.575684,78.2
9c4c9448,Shamik Baria,8,E,2023-12,3836,3836,2,8.2272636e-05,12.362692,2.0
9c4c9448,Lakshay Walla,8,E,2024-01,8224,8224,6,8.2272636e-05,10.528987,1.7
9c4c9448,Urvi Varma,8,E,2024-02,13385,13385,6,8.2272636e-05,4.330478,0.6
9c4c9448,Drishya Mani,8,E,2024-03,4196,4196,0,8.2272636e-05,4.0547705,0.6
9c4c9448,Samar Mammen,8,E,2024-04,6218,6218,13,8.2272636e-05,6.1573343,1.0
9c4c9448,Zain Amble,8,E,2024-05,10836,10836,28,8.2272636e-05,10.528987,1.7
9c4c9448,Yuvraj  Shanker,8,E,2024-06,4907,4907,7,8.2272636e-05,11.463665,1.8
9c4c9448,Ryan Loke,8,E,2024-07,10240,10240,20,8.2272636e-05,12.051451,1.9
9c4c9448,Raghav Dhar,8,E,2024-08,4366,4366,14,8.2272636e-05,10.528987,1.7
9c4c9448,Vidur Sinha,8,E,2024-09,10799,10799,7,8.2272636e-05,10.528987,1.7
9c4c9448,Jayant Sarin,8,E,2024-10,6234,6234,2,8.2272636e-05,7.144367,1.1
9c4c9448,Adah Bhatia,8,E,2024-11,4636,4636,18,8.2272636e-05,8.041553,1.3
9c4c9448,Nirvi Mand,8,E,2024-12,11886,11886,28,8.2272636e-05,11.463665,1.8
9c974a8d,Samarth Dhillon,8,A,2022-01,12817,6690,44,0.99991775,75.537865,83.2
9c974a8d,Advika Mahajan,8,A,2022-02,13846,8550,34,0.99991775,49.720123,78.9
9c974a8d,Trisha Ahuja,8,A,2022-03,7024,7024,15,8.2272636e-05,14.053982,2.3
9c974a8d,Gokul Dhaliwal,8,A,2022-04,9191,9191,13,8.2272636e-05,12.161491,2.0
9c974a8d,Lagan Dugar,8,A,2022-05,8658,6809,48,0.99991775,46.599125,78.3
9c974a8d,Kimaya Cheema,8,A,2022-06,4453,2950,48,0.99991775,46.047287,78.3
9c974a8d,Dharmajan Dada,8,A,2022-07,11452,7143,62,0.99991775,51.21289,79.1
9c974a8d,Kashvi Mander,8,A,2022-08,5456,5456,2,8.2272636e-05,11.848039,1.9
9c974a8d,Jhanvi Sani,8,A,2022-09,9638,9638,3,8.2272636e-05,12.431359,2.0
9c974a8d,Ehsaan Loyal,8,A,2022-10,9188,9188,20,8.2272636e-05,7.6168103,1.2
9c974a8d,Vedika Dhingra,8,A,2022-11,12224,12224,14,8.2272636e-05,10.641183,1.7
9c974a8d,Armaan Sane,8,A,2022-12,5014,5014,0,8.2272636e-05,9.736341,1.6
9c974a8d,Khushi Subramanian,8,A,2023-01,6863,6863,1,8.2272636e-05,5.13862,0.8
9c974a8d,Samaira Loke,8,A,2023-02,9766,5539,39,0.99991775,33.6276,76.2
9c974a8d,Kaira Soni,8,A,2023-03,7414,5414,36,0.99991775,35.762547,76.5
9c974a8d,Dharmajan Anne,8,A,2023-04,8269,8269,7,8.2272636e-05,13.201411,2.1
9c974a8d,Vedika Ramanathan,8,A,2023-05,9054,7221,39,0.99991775,50.65555,79.0
9c974a8d,Hiran Cheema,8,A,2023-06,8999,8999,16,8.2272636e-05,12.469854,2.0
9c974a8d,Samaira Sem,8,A,2023-07,8081,8081,29,8.2272636e-05,13.429218,2.2
9c974a8d,Dishani Kala,8,A,2023-08,5789,5789,10,8.2272636e-05,12.10431,2.0
9c974a8d,Purab Khalsa,8,A,2023-09,12450,12450,2,8.2272636e-05,10.334614,1.7
9c974a8d,Badal Sachdev,8,A,2023-10,9149,9149,10,8.2272636e-05,6.4169383,1.0
9c974a8d,Badal Sundaram,8,A,2023-11,14953,14953,11,8.2272636e-05,6.48804,1.0
9c974a8d,Fateh Sami,8,A,2023-12,3686,3686,14,8.2272636e-05,10.846186,1.7
9c974a8d,Yashvi Kashyap,8,A,2024-01,12052,12052,2,8.2272636e-05,6.632046,1.0
9c974a8d,Keya Raj,8,A,2024-02,14702,7611,85,0.99991775,64.3253,81.3
9c974a8d,Ayesha Rana,8,A,2024-03,10696,10696,5,8.2272636e-05,14.984972,2.4
9c974a8d,Advik Dayal,8,A,2024-04,3868,3868,3,8.2272636e-05,14.984972,2.4
9c974a8d,Saksham Thaker,8,A,2024-05,9663,9663,13,8.2272636e-05,6.887591,1.1
9c974a8d,Anay Virk,8,A,2024-06,6406,6406,13,8.2272636e-05,8.371647,1.3
9c974a8d,Saira Vaidya,8,A,2024-07,6938,6938,10,8.2272636e-05,11.702284,1.9
9c974a8d,Jivin Chaudhry,8,A,2024-08,9720,9720,26,8.2272636e-05,13.032613,2.1
9c974a8d,Miraan Roy,8,A,2024-09,12864,12864,13,8.2272636e-05,13.032613,2.1
9c974a8d,Tejas Uppal,8,A,2024-10,13063,13063,16,8.2272636e-05,12.839893,2.1
9c974a8d,Gatik Brahmbhatt,8,A,2024-11,12146,12146,23,8.2272636e-05,12.861244,2.1
9c974a8d,Amira Bhatnagar,8,A,2024-12,10537,10537,0,8.2272636e-05,11.680454,1.9
9edac8b3,Jhanvi Gera,6,C,2022-01,7923,6300,31,0.99991775,50.58397,79.0
9edac8b3,Saanvi Hayer,6,C,2022-02,10224,10224,5,8.2272636e-05,12.269112,2.0
9edac8b3,Aniruddh Verma,6,C,2022-03,10069,10069,9,8.2272636e-05,11.602161,1.9
9edac8b3,Anay Arya,6,C,2022-04,9414,9414,14,8.2272636e-05,9.139116,1.5
9edac8b3,Parinaaz Atwal,6,C,2022-05,6216,6216,9,8.2272636e-05,10.170187,1.6
9edac8b3,Eshani Rajan,6,C,2022-06,14220,14220,7,8.2272636e-05,9.974392,1.6
9edac8b3,Aarna Thakur,6,C,2022-07,8016,6189,49,0.99991775,42.502903,77.7
9edac8b3,Vedika Sekhon,6,C,2022-08,6089,5009,30,8.2272636e-05,30.13117,5.0
9edac8b3,Anahita Soman,6,C,2022-09,12298,12298,25,8.2272636e-05,13.419746,2.2
9edac8b3,Madhup Chokshi,6,C,2022-10,9829,9829,7,8.2272636e-05,12.265666,2.0
9edac8b3,Divyansh Lala,6,C,2022-11,8632,4349,75,0.99991775,62.914654,81.1
9edac8b3,Madhav Shankar,6,C,2022-12,13604,13604,6,8.2272636e-05,12.925282,2.1
9edac8b3,Rati Swaminathan,6,C,2023-01,12904,8640,47,0.99991775,68.253746,82.0
9edac8b3,Taran Raman,6,C,2023-02,10432,6106,102,0.99991775,77.66603,83.6
9edac8b3,Yasmin Arora,6,C,2023-03,5767,3883,38,0.99991775,48.593456,78.7
9edac8b3,Damini Ganesh,6,C,2023-04,10108,9066,148,0.99991775,116.779175,90.1
9edac8b3,Raghav Bhakta,6,C,2023-05,4924,2658,31,0.99991775,35.17619,76.4
9edac8b3,Dhanuk Dass,6,C,2023-06,5406,5406,7,8.2272636e-05,12.34175,2.0
9edac8b3,Uthkarsh Thaman,6,C,2023-07,7189,7189,6,8.2272636e-05,11.048795,1.8
9edac8b3,Indranil Acharya,6,C,2023-08,6546,6546,11,8.2272636e-05,7.4004045,1.2
9edac8b3,Nayantara Solanki,6,C,2023-09,9732,9732,0,8.2272636e-05,5.448201,0.8
9edac8b3,Damini Agate,6,C,2023-10,13902,7810,34,0.99991775,36.20659,76.6
9edac8b3,Jivika Borra,6,C,2023-11,8628,8628,9,8.2272636e-05,11.286059,1.8
9edac8b3,Ishita Grewal,6,C,2023-12,13724,10288,50,0.99991775,52.869225,79.4
9edac8b3,Umang Ahuja,6,C,2024-01,8252,8252,13,8.2272636e-05,12.717753,2.1
9edac8b3,Vardaniya Korpal,6,C,2024-02,7367,7367,19,8.2272636e-05,12.966514,2.1
9edac8b3,Zain Brahmbhatt,6,C,2024-03,14034,7972,101,0.99991775,70.16382,82.3
9edac8b3,Ayesha Agarwal,6,C,2024-04,14127,14127,8,8.2272636e-05,13.369984,2.2
9edac8b3,Kashvi Kar,6,C,2024-05,11432,10089,38,0.99991775,68.93076,82.1
9edac8b3,Zeeshan Ganguly,6,C,2024-06,13424,12065,42,0.99991775,42.599144,77.7
9edac8b3,Aaina Thaman,6,C,2024-07,3643,3643,7,8.2272636e-05,13.806323,2.2
9edac8b3,Hridaan Boase,6,C,2024-08,11745,11745,20,8.2272636e-05,12.961933,2.1
9edac8b3,Jayesh Uppal,6,C,2024-09,11077,11077,12,8.2272636e-05,11.5188465,1.9
9edac8b3,Neysa Chowdhury,6,C,2024-10,12734,11812,44,0.99991775,49.281246,78.8
9edac8b3,Ivana Ben,6,C,2024-11,13120,13120,29,8.2272636e-05,13.780996,2.2
9edac8b3,Anay Balakrishnan,6,C,2024-12,4607,4607,19,8.2272636e-05,15.218292,2.5
9eee3887,Sahil Bhatia,3,A,2022-01,9314,9314,0,8.2272636e-05,0.6873666,0.0
9eee3887,Riya Ramachandran,3,A,2022-02,5414,5414,29,8.2272636e-05,14.344682,2.3
9eee3887,Ryan Kuruvilla,3,A,2022-03,8788,8788,0,8.2272636e-05,9.235622,1.5
9eee3887,Ishita Kohli,3,A,2022-04,13737,13737,0,8.2272636e-05,9.235622,1.5
9eee3887,Vaibhav Sunder,3,A,2022-05,7699,7699,12,8.2272636e-05,4.4202538,0.7
9eee3887,Stuvan Seshadri,3,A,2022-06,6700,6700,2,8.2272636e-05,4.722537,0.7
9eee3887,Damini Rao,3,A,2022-07,14213,14213,6,8.2272636e-05,6.3441133,1.0
9eee3887,Divyansh Din,3,A,2022-08,9303,9303,2,8.2272636e-05,3.6101441,0.5
9eee3887,Anvi Chada,3,A,2022-09,14251,14251,2,8.2272636e-05,3.6101441,0.5
9eee3887,Ojas Sarkar,3,A,2022-10,14712,14712,1,8.2272636e-05,1.7795072,0.2
9eee3887,Mannat Sarin,3,A,2022-11,4841,4841,2,8.2272636e-05,1.7795072,0.2
9eee3887,Divit Chaudhuri,3,A,2022-12,11057,11057,3,8.2272636e-05,2.1076443,0.3
9eee3887,Misha Buch,3,A,2023-01,5778,5778,7,8.2272636e-05,4.4202538,0.7
9eee3887,Zoya Vala,3,A,2023-02,4804,4804,4,8.2272636e-05,4.722537,0.7
9eee3887,Madhup Agate,3,A,2023-03,6678,6678,17,8.2272636e-05,9.235622,1.5
9eee3887,Jivin Dani,3,A,2023-04,4666,4666,0,8.2272636e-05,7.183211,1.1
9eee3887,Anya Bansal,3,A,2023-05,7617,7617,4,8.2272636e-05,7.183211,1.1
9eee3887,Armaan Goyal,3,A,2023-06,8854,8854,5,8.2272636e-05,3.1777806,0.5
9eee3887,Riya Kota,3,A,2023-07,4249,4249,15,8.2272636e-05,8.30039,1.3
9eee3887,Mehul Mahajan,3,A,2023-08,13087,13087,0,8.2272636e-05,6.3441133,1.0
9eee3887,Umang Kapoor,3,A,2023-09,8467,8467,5,8.2272636e-05,6.3441133,1.0
9eee3887,Eva Divan,3,A,2023-10,4939,4939,11,8.2272636e-05,5.2822566,0.8
9eee3887,Kavya Soman,3,A,2023-11,8906,8906,1,8.2272636e-05,5.369426,0.8
9eee3887,Reyansh Bumb,3,A,2023-12,4389,4389,12,8.2272636e-05,8.30039,1.3
9eee3887,Indranil Wali,3,A,2024-01,3710,3710,0,8.2272636e-05,4.46417,0.7
9eee3887,Zaina Anne,3,A,2024-02,12904,12904,7,8.2272636e-05,6.0335927,0.9
9eee3887,Vidur Grewal,3,A,2024-03,5475,5475,16,8.2272636e-05,7.2170234,1.1
9eee3887,Eshani Sem,3,A,2024-04,5917,5917,6,8.2272636e-05,9.235622,1.5
9eee3887,Ritvik Sarin,3,A,2024-05,10022,10022,3,8.2272636e-05,8.451834,1.3
9eee3887,Ela Bhatti,3,A,2024-06,11691,11691,0,8.2272636e-05,3.1777806,0.5
9eee3887,Elakshi Wali,3,A,2024-07,8486,8486,15,8.2272636e-05,6.0335927,0.9
9eee3887,Lagan Sani,3,A,2024-08,12824,12824,3,8.2272636e-05,6.0335927,0.9
9eee3887,Tiya Char,3,A,2024-09,5971,5971,0,8.2272636e-05,6.0335927,0.9
9eee3887,Kiaan Deo,3,A,2024-10,14131,14131,7,8.2272636e-05,3.6101441,0.5
9eee3887,Nitya Vasa,3,A,2024-11,9967,9967,3,8.2272636e-05,3.6101441,0.5
9eee3887,Ryan Hayre,3,A,2024-12,5461,5461,0,8.2272636e-05,3.6101441,0.5
9f1a94b9,Priyansh Dasgupta,11,D,2022-01,13454,12524,30,8.2272636e-05,28.775623,4.8
9f1a94b9,Rasha Bhardwaj,11,D,2022-02,8278,4200,80,0.99991775,85.095985,84.8
9f1a94b9,Dharmajan Sastry,11,D,2022-03,8901,8901,8,8.2272636e-05,13.747556,2.2
9f1a94b9,Faiyaz Jhaveri,11,D,2022-04,3749,3749,0,8.2272636e-05,12.853979,2.1
9f1a94b9,Vardaniya Roy,11,D,2022-05,8333,8333,29,8.2272636e-05,11.057344,1.8
9f1a94b9,Trisha Zachariah,11,D,2022-06,14107,14107,16,8.2272636e-05,11.597402,1.9
9f1a94b9,Umang Sood,11,D,2022-07,10279,10279,3,8.2272636e-05,11.461734,1.8
9f1a94b9,Nehmat Bhattacharyya,11,D,2022-08,6826,6826,12,8.2272636e-05,10.202717,1.6
9f1a94b9,Ivan Gokhale,11,D,2022-09,12941,12941,24,8.2272636e-05,10.981964,1.8
9f1a94b9,Renee Viswanathan,11,D,2022-10,10938,10938,26,8.2272636e-05,12.370669,2.0
9f1a94b9,Akarsh Lata,11,D,2022-11,9556,9556,12,8.2272636e-05,12.370669,2.0
9f1a94b9,Mahika Borra,11,D,2022-12,13036,13036,6,8.2272636e-05,11.357487,1.8
9f1a94b9,Reyansh Madan,11,D,2023-01,4333,2845,65,0.99991775,52.444553,79.3
9f1a94b9,Miraan Kala,11,D,2023-02,10800,10800,19,8.2272636e-05,14.03747,2.3
9f1a94b9,Samiha Chand,11,D,2023-03,13786,13786,9,8.2272636e-05,14.091127,2.3
9f1a94b9,Seher Balan,11,D,2023-04,14460,14460,5,8.2272636e-05,10.497181,1.7
9f1a94b9,Elakshi Bhat,11,D,2023-05,4645,4645,23,8.2272636e-05,11.038136,1.8
9f1a94b9,Pari Mangal,11,D,2023-06,9305,9305,4,8.2272636e-05,10.183508,1.6
9f1a94b9,Shalv Dyal,11,D,2023-07,7814,7814,3,8.2272636e-05,9.987713,1.6
9f1a94b9,Sana Arora,11,D,2023-08,12947,12947,13,8.2272636e-05,6.378472,1.0
9f1a94b9,Yashvi Banerjee,11,D,2023-09,6196,6196,6,8.2272636e-05,7.0090985,1.1
9f1a94b9,Shaan Chana,11,D,2023-10,14664,14664,17,8.2272636e-05,11.038136,1.8
9f1a94b9,Ryan Dua,11,D,2023-11,5345,5345,2,8.2272636e-05,8.013764,1.3
9f1a94b9,Aarna Lal,11,D,2023-12,11520,11520,19,8.2272636e-05,11.378185,1.8
9f1a94b9,Adah Kalla,11,D,2024-01,12369,12369,5,8.2272636e-05,8.013764,1.3
9f1a94b9,Arnav Chopra,11,D,2024-02,14741,14741,0,8.2272636e-05,7.834204,1.2
9f1a94b9,Nishith Sahni,11,D,2024-03,11267,11267,2,8.2272636e-05,2.2999175,0.3
9f1a94b9,Onkar Wali,11,D,2024-04,3520,1962,48,0.99991775,36.721302,76.7
9f1a94b9,Kabir Balan,11,D,2024-05,4426,2813,36,0.99991775,36.358368,76.6
9f1a94b9,Shray Bumb,11,D,2024-06,14027,14027,4,8.2272636e-05,12.642378,2.0
9f1a94b9,Aayush Savant,11,D,2024-07,11990,11990,27,8.2272636e-05,12.363701,2.0
9f1a94b9,Shray Agate,11,D,2024-08,10648,10648,16,8.2272636e-05,11.544487,1.9
9f1a94b9,Divit Gour,11,D,2024-09,5753,5197,63,0.99991775,58.789135,80.4
9f1a94b9,Miraan Koshy,11,D,2024-10,4895,4895,8,8.2272636e-05,13.418256,2.2
9f1a94b9,Ivana Kumer,11,D,2024-11,10899,10899,20,8.2272636e-05,13.997901,2.3
9f1a94b9,Rania Batra,11,D,2024-12,13856,13856,1,8.2272636e-05,9.1779375,1.5
9fb92a21,Faiyaz Bhargava,3,D,2022-01,5833,4584,49,0.99991775,53.886486,79.6
9fb92a21,Alisha Solanki,3,D,2022-02,3052,3052,7,8.2272636e-05,13.430818,2.2
9fb92a21,Jayan Luthra,3,D,2022-03,8098,8098,0,8.2272636e-05,12.295592,2.0
9fb92a21,Eshani Gulati,3,D,2022-04,7485,7485,28,8.2272636e-05,11.029895,1.8
9fb92a21,Hunar Kothari,3,D,2022-05,12184,12184,6,8.2272636e-05,10.125053,1.6
9fb92a21,Yuvraj  Grover,3,D,2022-06,8745,4835,59,0.99991775,50.693996,79.0
9fb92a21,Dishani Bajwa,3,D,2022-07,10639,8039,52,0.99991775,51.761353,79.2
9fb92a21,Mohanlal Balay,3,D,2022-08,14408,14408,2,8.2272636e-05,13.69063,2.2
9fb92a21,Raghav Gaba,3,D,2022-09,4410,4410,3,8.2272636e-05,12.223509,2.0
9fb92a21,Lakshit Sethi,3,D,2022-10,12276,12276,18,8.2272636e-05,7.2476144,1.1
9fb92a21,Hridaan Kala,3,D,2022-11,10585,10585,25,8.2272636e-05,11.611642,1.9
9fb92a21,Aniruddh Wagle,3,D,2022-12,4444,4444,8,8.2272636e-05,11.723916,1.9
9fb92a21,Bhamini Mahajan,3,D,2023-01,4904,4477,34,0.99991775,42.395252,77.6
9fb92a21,Prerak Golla,3,D,2023-02,5990,5990,24,8.2272636e-05,12.665759,2.1
9fb92a21,Drishya Dar,3,D,2023-03,14952,14952,10,8.2272636e-05,12.645918,2.0
9fb92a21,Aarna Sampath,3,D,2023-04,4415,4415,0,8.2272636e-05,10.143134,1.6
9fb92a21,Inaaya  Butala,3,D,2023-05,6041,3883,37,0.99991775,36.969894,76.7
9fb92a21,Yashvi Hans,3,D,2023-06,13266,13266,6,8.2272636e-05,11.395358,1.8
9fb92a21,Shanaya Sodhi,3,D,2023-07,3329,2813,48,0.99991775,53.015526,79.4
9fb92a21,Indrajit Batra,3,D,2023-08,3171,3171,14,8.2272636e-05,12.539188,2.0
9fb92a21,Pari Sarma,3,D,2023-09,6563,6563,23,8.2272636e-05,13.2796955,2.2
9fb92a21,Priyansh Gulati,3,D,2023-10,13452,8993,55,0.99991775,53.268665,79.5
9fb92a21,Umang Hans,3,D,2023-11,4331,3875,53,0.99991775,54.544533,79.7
9fb92a21,Seher Kar,3,D,2023-12,7042,7042,12,8.2272636e-05,13.800678,2.2
9fb92a21,Shalv Subramaniam,3,D,2024-01,8042,8042,6,8.2272636e-05,12.938685,2.1
9fb92a21,Nitara Jaggi,3,D,2024-02,14155,11168,40,0.99991775,40.695576,77.4
9fb92a21,Hridaan Sandal,3,D,2024-03,6130,6130,15,8.2272636e-05,12.61647,2.0
9fb92a21,Anya Agrawal,3,D,2024-04,5174,5174,5,8.2272636e-05,12.61647,2.0
9fb92a21,Hiran Lad,3,D,2024-05,8087,4237,63,0.99991775,49.19764,78.8
9fb92a21,Alisha Deshmukh,3,D,2024-06,14565,14565,5,8.2272636e-05,13.402186,2.2
9fb92a21,Misha Shah,3,D,2024-07,7703,7703,0,8.2272636e-05,12.851644,2.1
9fb92a21,Oorja Majumdar,3,D,2024-08,5916,5916,0,8.2272636e-05,1.5190836,0.2
9fb92a21,Devansh Sethi,3,D,2024-09,7570,7570,26,8.2272636e-05,7.941483,1.3
9fb92a21,Neysa Kala,3,D,2024-10,5300,5300,29,8.2272636e-05,12.1726055,2.0
9fb92a21,Sumer Din,3,D,2024-11,12257,12257,10,8.2272636e-05,12.871485,2.1
9fb92a21,Ehsaan Sabharwal,3,D,2024-12,8169,8169,10,8.2272636e-05,11.991319,1.9
9fd1ef73,Tiya Ghose,1,E,2022-01,4448,4448,2,8.2272636e-05,2.0215113,0.3
9fd1ef73,Fateh Majumdar,1,E,2022-02,12518,8644,48,0.99991775,47.65529,78.5
9fd1ef73,Mohanlal Butala,1,E,2022-03,8809,8809,10,8.2272636e-05,12.589855,2.0
9fd1ef73,Aarav Gopal,1,E,2022-04,9998,9998,23,8.2272636e-05,13.437066,2.2
9fd1ef73,Nishith Bassi,1,E,2022-05,3721,3721,12,8.2272636e-05,11.387485,1.8
9fd1ef73,Bhamini Lall,1,E,2022-06,11099,11099,16,8.2272636e-05,11.742832,1.9
9fd1ef73,Ranbir Chand,1,E,2022-07,12041,12041,6,8.2272636e-05,10.169635,1.6
9fd1ef73,Aaryahi Kar,1,E,2022-08,13523,13523,4,8.2272636e-05,9.11879,1.5
9fd1ef73,Zara Kohli,1,E,2022-09,7065,7065,14,8.2272636e-05,8.967346,1.4
9fd1ef73,Faiyaz Lanka,1,E,2022-10,5900,5900,10,8.2272636e-05,9.5098295,1.5
9fd1ef73,Abram Sundaram,1,E,2022-11,10987,10987,8,8.2272636e-05,10.219849,1.6
9fd1ef73,Dishani Chaudhari,1,E,2022-12,7654,7654,20,8.2272636e-05,11.360975,1.8
9fd1ef73,Sahil Ganesh,1,E,2023-01,14045,14045,21,8.2272636e-05,12.035001,1.9
9fd1ef73,Vidur Rattan,1,E,2023-02,14320,14320,0,8.2272636e-05,10.562866,1.7
9fd1ef73,Tiya Borra,1,E,2023-03,12063,12063,7,8.2272636e-05,9.5098295,1.5
9fd1ef73,Abram Shanker,1,E,2023-04,12145,12145,9,8.2272636e-05,5.257876,0.8
9fd1ef73,Kismat Arora,1,E,2023-05,6672,6672,1,8.2272636e-05,5.4041767,0.8
9fd1ef73,Vihaan Lal,1,E,2023-06,8460,8460,4,8.2272636e-05,4.2289906,0.6
9fd1ef73,Yakshit Chacko,1,E,2023-07,14843,14843,0,8.2272636e-05,1.6413891,0.2
9fd1ef73,Lavanya Balakrishnan,1,E,2023-08,9183,6054,100,0.99991775,60.471436,80.7
9fd1ef73,Mahika Sarkar,1,E,2023-09,10540,10540,24,8.2272636e-05,15.837387,2.6
9fd1ef73,Aradhya Rattan,1,E,2023-10,12519,12519,1,8.2272636e-05,15.837387,2.6
9fd1ef73,Hunar Dugar,1,E,2023-11,13791,13791,0,8.2272636e-05,8.653167,1.4
9fd1ef73,Heer Bali,1,E,2023-12,13977,13977,22,8.2272636e-05,7.5396066,1.2
9fd1ef73,Vihaan Wagle,1,E,2024-01,13505,13505,10,8.2272636e-05,10.20064,1.6
9fd1ef73,Ahana  Sami,1,E,2024-02,9523,9523,27,8.2272636e-05,12.589855,2.0
9fd1ef73,Yashvi Batta,1,E,2024-03,5977,3776,46,0.99991775,50.453518,79.0
9fd1ef73,Azad Kari,1,E,2024-04,3740,3740,16,8.2272636e-05,14.120472,2.3
9fd1ef73,Jivin Dey,1,E,2024-05,12908,12908,3,8.2272636e-05,12.581496,2.0
9fd1ef73,Anahi Sagar,1,E,2024-06,9908,9908,27,8.2272636e-05,11.62821,1.9
9fd1ef73,Samarth Kamdar,1,E,2024-07,14501,11424,56,0.99991775,53.733063,79.5
9fd1ef73,Gokul Kannan,1,E,2024-08,12991,12991,15,8.2272636e-05,14.063018,2.3
9fd1ef73,Nakul Hora,1,E,2024-09,9165,9165,20,8.2272636e-05,14.198278,2.3
9fd1ef73,Saanvi Loke,1,E,2024-10,9287,9287,7,8.2272636e-05,11.405073,1.8
9fd1ef73,Saira Dora,1,E,2024-11,11958,11958,8,8.2272636e-05,11.057691,1.8
9fd1ef73,Ivana Krishna,1,E,2024-12,7073,7073,23,8.2272636e-05,11.39774,1.8
a042320a,Arhaan Chokshi,8,B,2022-01,9911,9911,7,8.2272636e-05,7.114824,1.1
a042320a,Faiyaz Vasa,8,B,2022-02,13342,13342,8,8.2272636e-05,7.114824,1.1
a042320a,Alia Ben,8,B,2022-03,13032,13032,18,8.2272636e-05,11.790589,1.9
a042320a,Renee De,8,B,2022-04,12365,12365,7,8.2272636e-05,11.790589,1.9
a042320a,Dhanuk Char,8,B,2022-05,9631,9631,3,8.2272636e-05,9.100208,1.5
a042320a,Nitya Divan,8,B,2022-06,4168,4168,14,8.2272636e-05,8.268661,1.3
a042320a,Hiran Bera,8,B,2022-07,4296,4296,6,8.2272636e-05,7.148637,1.1
a042320a,Vedika Dani,8,B,2022-08,5654,5654,0,8.2272636e-05,6.275727,1.0
a042320a,Samaira Balasubramanian,8,B,2022-09,8629,8629,7,8.2272636e-05,4.1247916,0.6
a042320a,Lagan Balasubramanian,8,B,2022-10,6739,6739,21,8.2272636e-05,9.100208,1.5
a042320a,Divyansh Sama,8,B,2022-11,8136,8136,4,8.2272636e-05,11.243057,1.8
a042320a,Renee Hayre,8,B,2022-12,8191,8191,3,8.2272636e-05,9.100208,1.5
a042320a,Ritvik Doshi,8,B,2023-01,13698,13698,1,8.2272636e-05,2.970064,0.4
a042320a,Lavanya Mangal,8,B,2023-02,7773,7773,1,8.2272636e-05,1.7010087,0.2
a042320a,Sumer Bera,8,B,2023-03,14639,14639,5,8.2272636e-05,2.3701568,0.3
a042320a,Nayantara Dayal,8,B,2023-04,7382,7382,8,8.2272636e-05,4.3831587,0.7
a042320a,Lagan Borah,8,B,2023-05,12918,12918,0,8.2272636e-05,4.1247916,0.6
a042320a,Yasmin Ramesh,8,B,2023-06,13561,13561,25,8.2272636e-05,11.790589,1.9
a042320a,Gokul Cherian,8,B,2023-07,9479,9479,12,8.2272636e-05,12.573554,2.0
a042320a,Azad Sodhi,8,B,2023-08,7444,7444,7,8.2272636e-05,13.826601,2.2
a042320a,Yuvaan Doctor,8,B,2023-09,10289,10289,15,8.2272636e-05,11.4267025,1.8
a042320a,Yashvi Manda,8,B,2023-10,8950,8950,0,8.2272636e-05,7.114824,1.1
a042320a,Dishani Shroff,8,B,2023-11,12616,12616,5,8.2272636e-05,6.275727,1.0
a042320a,Ranbir Raju,8,B,2023-12,11535,11535,8,8.2272636e-05,4.1247916,0.6
